id,Main_mood,happy,sad,romantic,calm
66704,happy,51,40,22,32
66705,sad,22,31,28,27
66706,sad,15,24,17,19
66707,sad,27,40,19,25
66708,sad,44,49,16,44
66709,calm,26,13,9,30
66710,sad,27,36,8,23
66711,happy,35,34,24,32
66712,sad,31,48,22,30
66713,happy,54,37,26,43
66714,happy,39,34,27,32
66715,sad,41,49,42,43
66716,sad,39,72,36,43
66717,sad,26,39,19,20
66718,sad,17,28,12,23
66719,sad,13,17,15,13
66720,sad,7,10,9,9
66721,sad,25,34,11,27
66722,sad,59,62,26,59
66723,sad,81,86,50,74
66724,romantic,0,3,8,2
66725,sad,82,102,51,61
66726,sad,73,91,38,58
66727,sad,15,28,14,18
66728,romantic,1,0,2,0
66729,sad,1,3,2,0
66730,romantic,11,1,18,0
66731,romantic,0,0,3,0
66732,happy,sad,romantic,calm,5,5,5,5
66733,happy,sad,romantic,calm,0,0,0,0
66734,romantic,0,0,2,1
66735,romantic,0,3,5,3
66736,romantic,0,12,13,11
66737,romantic,4,1,6,0
66738,romantic,3,0,4,0
66739,happy,romantic,3,2,3,1
66740,sad,1,2,0,0
66741,happy,calm,13,12,4,13
66742,romantic,0,2,8,7
66743,sad,romantic,calm,0,14,14,14
66744,sad,21,24,3,18
66745,romantic,1,0,4,0
66746,romantic,0,2,6,1
66747,romantic,6,3,16,2
66748,happy,sad,romantic,calm,1,1,1,1
66749,romantic,5,5,6,1
66750,romantic,5,3,9,2
66751,romantic,2,2,3,0
66752,romantic,3,3,4,1
66753,romantic,2,1,14,0
66754,romantic,2,4,9,1
66755,romantic,6,2,7,0
66756,romantic,6,7,14,2
66757,romantic,1,0,4,0
66758,romantic,1,4,29,1
66759,romantic,1,11,15,12
66760,sad,romantic,0,3,3,0
66761,romantic,9,8,10,5
66762,romantic,2,3,11,3
66763,romantic,7,17,18,14
66764,romantic,calm,0,4,5,5
66765,romantic,3,7,10,5
66766,romantic,2,2,4,1
66767,romantic,1,7,14,2
66768,sad,58,67,32,47
66769,sad,91,100,51,79
66770,sad,138,144,73,136
66771,sad,130,164,80,130
66772,sad,96,110,50,93
66773,calm,114,116,73,121
66774,sad,120,146,92,109
66775,sad,74,96,53,63
66776,calm,368,361,192,378
66777,sad,87,141,53,99
66778,happy,45,26,26,15
66779,sad,137,149,82,145
66780,sad,118,152,92,107
66781,happy,165,131,105,141
66782,sad,117,175,72,98
66783,sad,86,87,46,79
66784,happy,4,0,0,0
66785,happy,sad,romantic,calm,0,0,0,0
66786,romantic,0,0,9,4
66787,romantic,0,1,3,1
66788,romantic,3,1,4,1
66789,happy,sad,3,3,0,0
66790,happy,4,3,3,2
66791,happy,romantic,2,0,2,0
66792,romantic,0,0,5,0
66793,sad,romantic,0,3,3,2
66794,sad,romantic,calm,0,7,7,7
66795,romantic,2,1,4,0
66796,happy,9,0,1,0
66797,romantic,2,2,5,0
66798,sad,0,10,7,4
66799,calm,0,0,1,4
66800,romantic,2,6,17,5
66801,sad,calm,2,5,4,5
66802,romantic,4,6,12,0
66803,romantic,2,2,3,0
66804,sad,romantic,2,4,4,0
66805,romantic,1,0,4,1
66806,romantic,1,2,4,0
66807,romantic,0,5,8,1
66808,romantic,0,1,2,1
66809,sad,romantic,1,5,5,1
66810,romantic,2,1,15,1
66811,sad,0,3,1,0
66812,romantic,2,0,7,0
66813,romantic,5,4,8,0
66814,romantic,6,2,11,1
66815,romantic,2,2,4,2
66816,sad,romantic,2,4,4,2
66817,sad,3,5,2,1
66818,romantic,0,2,3,2
66819,sad,romantic,calm,0,2,2,2
66820,romantic,5,7,9,3
66821,happy,romantic,2,0,2,0
66822,sad,romantic,1,4,4,0
66823,romantic,4,5,6,3
66824,sad,1,2,1,1
66825,sad,2,5,3,3
66826,sad,romantic,0,4,4,2
66827,romantic,2,6,9,5
66828,romantic,2,1,3,1
66829,sad,romantic,calm,1,4,4,4
66830,romantic,3,4,8,2
66831,romantic,3,3,6,2
66832,happy,sad,romantic,2,2,2,0
66833,romantic,0,0,2,0
66834,happy,3,1,2,0
66835,happy,20,17,1,17
66836,sad,0,5,2,3
66837,sad,1,3,2,0
66838,romantic,0,11,13,11
66839,romantic,4,0,11,0
66840,happy,3,1,0,0
66841,romantic,5,5,6,2
66842,romantic,2,0,3,0
66843,romantic,1,4,5,4
66844,romantic,6,10,21,12
66845,happy,7,6,3,6
66846,romantic,1,0,3,0
66847,happy,romantic,6,1,6,0
66848,happy,3,0,1,0
66849,sad,romantic,3,4,4,3
66850,happy,6,4,4,1
66851,happy,2,0,1,0
66852,romantic,0,4,16,4
66853,sad,127,129,17,122
66854,romantic,3,4,5,1
66855,romantic,16,7,20,0
66856,sad,romantic,3,12,12,6
66857,romantic,1,3,6,1
66858,romantic,0,7,15,5
66859,romantic,3,6,9,6
66860,romantic,2,6,13,4
66861,romantic,0,10,17,0
66862,sad,romantic,2,8,8,5
66863,happy,romantic,1,0,1,0
66864,romantic,1,3,7,3
66865,romantic,1,2,5,2
66866,romantic,6,3,9,3
66867,romantic,10,9,19,8
66868,sad,2,4,2,2
66869,sad,0,12,8,5
66870,romantic,4,1,5,1
66871,happy,4,1,2,1
66872,romantic,1,1,6,1
66873,romantic,0,0,4,0
66874,calm,6,0,3,13
66875,happy,romantic,3,1,3,1
66876,romantic,11,13,16,8
66877,romantic,33,42,49,21
66878,sad,31,50,39,30
66879,romantic,35,40,47,30
66880,sad,1,7,5,3
66881,sad,0,6,4,0
66882,romantic,6,0,27,0
66883,happy,6,2,4,0
66884,romantic,1,1,2,0
66885,romantic,0,1,5,0
66886,happy,2,1,1,0
66887,romantic,1,2,16,1
66888,happy,romantic,5,1,5,0
66889,sad,romantic,2,4,4,0
66890,romantic,1,14,19,14
66891,sad,3,15,12,7
66892,romantic,1,2,6,0
66893,romantic,6,4,10,1
66894,romantic,1,1,6,0
66895,romantic,4,4,8,4
66896,romantic,2,0,10,2
66897,happy,5,0,2,2
66898,sad,romantic,3,4,4,1
66899,romantic,2,3,20,2
66900,romantic,0,10,36,10
66901,romantic,2,5,6,5
66902,romantic,5,2,9,1
66903,happy,romantic,11,10,11,9
66904,romantic,1,1,4,0
66905,happy,6,5,3,0
66906,happy,32,4,6,0
66907,happy,sad,14,14,2,0
66908,happy,26,10,2,2
66909,sad,4,6,2,2
66910,happy,4,2,2,0
66911,romantic,8,4,14,2
66912,romantic,12,0,14,4
66913,romantic,2,0,6,0
66914,happy,sad,romantic,calm,0,0,0,0
66915,sad,2,9,4,3
66916,happy,romantic,2,0,2,0
66917,romantic,1,1,3,0
66918,sad,0,50,0,0
66919,romantic,2,10,13,8
66920,romantic,1,4,15,0
66921,happy,sad,romantic,calm,0,0,0,0
66922,happy,sad,3,3,0,0
66923,romantic,8,0,10,0
66924,happy,calm,2,0,0,2
66925,happy,romantic,4,0,4,0
66926,happy,13,2,10,3
66927,romantic,4,6,11,4
66928,romantic,3,1,5,0
66929,happy,2,1,1,0
66930,romantic,7,3,21,2
66931,romantic,2,0,7,0
66932,happy,5,1,4,0
66933,sad,romantic,1,3,3,1
66934,romantic,0,5,8,5
66935,romantic,2,2,19,9
66936,romantic,1,1,6,2
66937,sad,1,6,5,2
66938,romantic,1,1,3,0
66939,romantic,9,5,13,2
66940,romantic,1,4,8,3
66941,romantic,1,2,13,2
66942,sad,romantic,1,3,3,1
66943,romantic,0,3,8,2
66944,romantic,0,0,9,0
66945,romantic,0,2,5,1
66946,romantic,4,2,5,0
66947,happy,romantic,1,0,1,0
66948,romantic,4,0,5,0
66949,romantic,3,1,10,1
66950,romantic,1,0,4,0
66951,romantic,0,4,6,1
66952,romantic,1,2,4,1
66953,happy,6,2,5,1
66954,sad,romantic,1,4,4,3
66955,romantic,1,2,4,1
66956,romantic,1,0,2,0
66957,romantic,0,1,2,1
66958,happy,4,2,3,0
66959,romantic,1,1,2,1
66960,happy,romantic,1,0,1,0
66961,romantic,2,4,11,4
66962,romantic,33,25,40,12
66963,happy,64,62,58,50
66964,sad,53,64,47,50
66965,sad,24,37,36,15
66966,sad,23,26,24,18
66967,romantic,32,33,45,26
66968,sad,33,42,38,28
66969,happy,2,1,0,0
66970,romantic,28,53,58,25
66971,sad,romantic,30,31,31,22
66972,romantic,34,30,48,28
66973,sad,25,31,24,19
66974,romantic,38,37,42,21
66975,sad,0,1,0,0
66976,sad,1,9,5,1
66977,romantic,3,6,22,5
66978,romantic,5,4,8,4
66979,romantic,2,1,3,1
66980,romantic,5,1,7,2
66981,romantic,14,4,19,12
66982,romantic,0,0,1,0
66983,sad,2,3,2,2
66984,happy,sad,romantic,calm,1,1,1,1
66985,calm,0,2,2,3
66986,romantic,3,2,18,6
66987,romantic,4,2,9,2
66988,calm,0,1,1,3
66989,
66990,romantic,0,3,14,4
66991,sad,2,7,6,3
66992,romantic,0,1,9,1
66993,romantic,5,4,18,0
66994,romantic,0,3,7,1
66995,romantic,3,4,22,3
66996,happy,sad,romantic,calm,0,0,0,0
66997,romantic,0,1,7,1
66998,romantic,2,0,9,0
66999,sad,romantic,0,1,1,0
67000,romantic,0,2,4,2
67001,romantic,5,2,7,0
67002,romantic,0,0,5,0
67003,romantic,0,2,5,0
67004,romantic,2,0,6,0
67005,romantic,0,0,16,0
67006,romantic,0,2,3,1
67007,happy,sad,calm,2,2,0,2
67008,romantic,0,0,3,0
67009,happy,calm,8,6,6,8
67010,romantic,3,0,4,0
67011,happy,romantic,1,0,1,0
67012,calm,16,9,12,29
67013,sad,romantic,2,4,4,2
67014,happy,3,0,2,0
67015,romantic,0,0,15,0
67016,romantic,2,1,9,0
67017,romantic,1,1,8,0
67018,romantic,4,5,21,5
67019,sad,romantic,calm,2,3,3,3
67020,sad,2,3,2,0
67021,sad,2,7,6,6
67022,romantic,2,4,6,3
67023,romantic,0,0,8,0
67024,happy,sad,2,2,0,0
67025,romantic,8,1,14,0
67026,romantic,0,1,2,0
67027,romantic,4,9,10,7
67028,romantic,1,5,10,5
67029,romantic,0,7,16,5
67030,romantic,13,12,16,12
67031,sad,romantic,calm,0,2,2,2
67032,romantic,0,3,6,2
67033,romantic,0,3,5,3
67034,romantic,0,0,2,0
67035,romantic,5,2,9,2
67036,romantic,3,1,11,0
67037,sad,13,15,11,0
67038,romantic,0,3,16,1
67039,sad,0,11,8,6
67040,romantic,0,1,3,0
67041,romantic,1,1,12,0
67042,happy,2,1,1,0
67043,sad,9,22,17,14
67044,romantic,calm,3,0,6,6
67045,romantic,0,0,2,0
67046,sad,26,28,21,20
67047,romantic,30,30,33,23
67048,happy,26,22,25,17
67049,sad,13,17,16,10
67050,romantic,8,17,21,8
67051,sad,25,27,24,16
67052,sad,7,14,10,5
67053,calm,130,130,6,131
67054,romantic,26,26,30,21
67055,romantic,16,21,22,17
67056,romantic,2,4,11,2
67057,sad,34,36,23,16
67058,romantic,10,12,14,8
67059,romantic,24,28,32,20
67060,sad,14,15,6,5
67061,romantic,33,33,58,39
67062,romantic,1,1,12,2
67063,romantic,1,0,5,0
67064,happy,6,4,5,0
67065,romantic,7,3,12,0
67066,romantic,5,4,12,2
67067,romantic,1,1,6,1
67068,romantic,4,4,6,2
67069,sad,romantic,0,1,1,0
67070,sad,0,6,3,2
67071,happy,romantic,3,2,3,0
67072,romantic,19,11,33,12
67073,happy,romantic,4,1,4,3
67074,romantic,0,4,5,4
67075,romantic,4,0,10,4
67076,romantic,0,2,16,2
67077,romantic,2,2,4,1
67078,romantic,2,0,20,0
67079,romantic,3,4,5,2
67080,happy,1,0,0,0
67081,happy,4,1,3,0
67082,happy,8,0,2,0
67083,romantic,3,4,14,4
67084,romantic,2,3,10,3
67085,happy,4,2,3,1
67086,romantic,1,0,6,0
67087,romantic,1,1,4,0
67088,sad,1,19,11,9
67089,happy,9,1,6,1
67090,romantic,2,1,3,0
67091,romantic,2,5,8,2
67092,romantic,4,0,12,0
67093,romantic,2,2,8,1
67094,happy,sad,12,12,11,0
67095,romantic,1,0,4,0
67096,romantic,0,2,3,0
67097,romantic,4,0,6,0
67098,romantic,2,1,3,0
67099,happy,3,0,1,0
67100,sad,5,6,5,2
67101,sad,0,4,2,1
67102,sad,romantic,1,2,2,0
67103,happy,sad,1,1,0,0
67104,sad,1,10,2,0
67105,romantic,4,2,6,0
67106,sad,1,2,0,0
67107,sad,0,1,0,0
67108,sad,romantic,2,3,3,1
67109,sad,romantic,0,2,2,0
67110,happy,sad,4,4,0,0
67111,sad,romantic,calm,0,4,4,4
67112,romantic,3,11,13,8
67113,sad,romantic,3,10,10,4
67114,romantic,0,0,6,0
67115,sad,6,18,10,4
67116,romantic,11,6,15,0
67117,sad,romantic,6,8,8,1
67118,romantic,0,4,7,2
67119,sad,5,10,7,2
67120,romantic,4,5,11,2
67121,romantic,4,10,18,8
67122,romantic,4,8,9,5
67123,romantic,13,7,19,2
67124,romantic,6,2,14,1
67125,romantic,3,7,10,6
67126,sad,3,11,5,5
67127,romantic,8,2,10,0
67128,romantic,5,14,16,10
67129,romantic,6,3,16,1
67130,romantic,5,9,14,3
67131,sad,4,16,7,2
67132,sad,4,8,7,1
67133,romantic,2,8,11,4
67134,romantic,3,5,10,2
67135,romantic,2,14,16,9
67136,happy,7,5,3,0
67137,sad,12,28,15,1
67138,romantic,2,0,3,0
67139,happy,sad,romantic,1,1,1,0
67140,happy,sad,romantic,calm,1,1,1,1
67141,sad,romantic,calm,0,2,2,2
67142,happy,calm,24,8,16,24
67143,sad,romantic,calm,0,1,1,1
67144,happy,4,1,3,0
67145,romantic,9,5,14,7
67146,romantic,2,2,4,1
67147,romantic,2,0,3,0
67148,romantic,10,4,11,1
67149,romantic,0,0,2,0
67150,sad,romantic,calm,0,1,1,1
67151,romantic,1,4,6,2
67152,happy,sad,romantic,1,1,1,0
67153,happy,7,0,6,0
67154,romantic,1,2,4,2
67155,romantic,1,3,6,1
67156,romantic,2,3,8,0
67157,romantic,2,3,4,0
67158,sad,0,2,1,0
67159,romantic,0,0,3,0
67160,happy,sad,romantic,calm,0,0,0,0
67161,romantic,2,3,4,0
67162,happy,sad,romantic,calm,0,0,0,0
67163,sad,0,6,4,0
67164,romantic,0,5,10,4
67165,sad,10,11,1,1
67166,romantic,0,1,19,1
67167,romantic,19,20,28,1
67168,happy,sad,romantic,calm,1,1,1,1
67169,romantic,2,3,17,2
67170,romantic,1,1,2,1
67171,romantic,2,1,7,2
67172,romantic,calm,0,2,3,3
67173,happy,romantic,3,2,3,1
67174,romantic,5,7,11,7
67175,romantic,0,0,4,0
67176,romantic,0,0,2,0
67177,sad,0,2,0,0
67178,romantic,3,0,4,0
67179,romantic,1,2,5,2
67180,romantic,6,10,12,2
67181,sad,1,6,3,3
67182,romantic,2,0,3,1
67183,romantic,1,6,13,6
67184,romantic,0,0,3,2
67185,romantic,0,7,8,5
67186,sad,0,4,3,2
67187,happy,sad,romantic,1,1,1,0
67188,romantic,1,0,7,0
67189,romantic,2,1,9,2
67190,romantic,3,2,5,0
67191,romantic,3,3,12,1
67192,romantic,0,5,11,2
67193,sad,0,2,0,0
67194,romantic,4,5,17,2
67195,romantic,2,2,13,1
67196,happy,4,0,2,0
67197,happy,4,3,2,0
67198,romantic,6,1,7,0
67199,sad,romantic,0,3,3,1
67200,sad,3,12,3,0
67201,happy,sad,romantic,2,2,2,1
67202,happy,3,0,1,0
67203,romantic,2,2,4,2
67204,sad,romantic,calm,4,8,8,8
67205,romantic,0,0,3,0
67206,romantic,3,0,5,2
67207,happy,romantic,1,0,1,0
67208,romantic,1,4,8,3
67209,romantic,1,2,4,2
67210,romantic,2,3,5,4
67211,romantic,7,6,8,3
67212,sad,8,14,7,13
67213,romantic,1,2,7,2
67214,romantic,3,1,6,1
67215,happy,37,36,15,36
67216,romantic,1,1,6,1
67217,romantic,2,14,16,6
67218,romantic,0,1,3,1
67219,romantic,2,2,5,1
67220,sad,romantic,0,2,2,1
67221,romantic,2,2,3,2
67222,happy,26,22,25,17
67223,sad,50,61,56,48
67224,happy,62,41,60,56
67225,happy,38,34,30,28
67226,sad,38,62,42,42
67227,sad,27,40,32,16
67228,sad,36,46,32,33
67229,sad,55,70,45,50
67230,sad,26,69,59,42
67231,romantic,43,41,44,34
67232,sad,33,63,54,18
67233,romantic,3,0,4,0
67234,sad,romantic,0,1,1,0
67235,romantic,2,2,20,2
67236,happy,calm,6,0,1,6
67237,sad,0,1,0,0
67238,sad,romantic,4,6,6,2
67239,sad,6,13,2,4
67240,sad,10,21,9,7
67241,sad,3,18,17,9
67242,sad,6,12,10,5
67243,sad,5,11,6,2
67244,sad,7,12,6,2
67245,romantic,2,4,7,2
67246,sad,romantic,1,6,6,2
67247,happy,24,0,18,18
67248,sad,romantic,0,1,1,0
67249,romantic,0,2,6,2
67250,sad,romantic,4,12,12,10
67251,romantic,0,1,2,0
67252,romantic,1,1,3,0
67253,happy,sad,romantic,calm,0,0,0,0
67254,happy,2,0,1,0
67255,happy,romantic,4,1,4,1
67256,happy,romantic,2,1,2,0
67257,romantic,1,0,5,0
67258,happy,13,1,3,0
67259,sad,romantic,1,2,2,0
67260,romantic,0,0,4,2
67261,romantic,2,0,8,0
67262,happy,4,1,1,0
67263,sad,1,4,3,0
67264,happy,romantic,1,0,1,0
67265,romantic,0,0,1,0
67266,romantic,0,0,1,0
67267,happy,sad,3,3,0,0
67268,romantic,1,1,4,1
67269,romantic,0,1,6,1
67270,romantic,0,0,2,0
67271,romantic,1,0,3,0
67272,happy,4,1,0,0
67273,happy,9,1,1,0
67274,happy,romantic,1,0,1,0
67275,happy,2,0,0,0
67276,romantic,0,0,3,0
67277,romantic,4,4,8,4
67278,romantic,0,16,28,16
67279,sad,0,63,2,2
67280,sad,3,5,3,2
67281,romantic,2,0,11,0
67282,romantic,2,2,3,0
67283,sad,8,9,3,7
67284,happy,7,2,6,0
67285,romantic,2,6,15,9
67286,romantic,5,2,6,0
67287,romantic,6,1,10,1
67288,romantic,1,0,2,0
67289,romantic,3,3,5,1
67290,romantic,0,0,28,0
67291,happy,romantic,16,1,16,0
67292,romantic,16,20,24,17
67293,sad,0,8,5,0
67294,romantic,4,1,5,1
67295,romantic,0,6,8,6
67296,romantic,7,5,15,4
67297,romantic,5,12,14,12
67298,romantic,1,0,2,1
67299,sad,0,3,2,0
67300,romantic,13,5,31,3
67301,romantic,1,0,9,0
67302,happy,sad,2,2,0,0
67303,romantic,0,0,9,0
67304,romantic,0,0,2,0
67305,romantic,4,1,7,1
67306,romantic,0,1,3,0
67307,happy,sad,romantic,calm,2,2,2,2
67308,romantic,9,0,10,1
67309,happy,romantic,6,0,6,1
67310,happy,2,0,0,0
67311,romantic,5,0,7,0
67312,romantic,0,2,4,0
67313,sad,4,6,2,1
67314,sad,romantic,calm,0,4,4,4
67315,sad,0,1,0,0
67316,romantic,1,6,8,6
67317,romantic,4,6,9,4
67318,romantic,2,1,3,1
67319,romantic,1,1,6,2
67320,romantic,6,2,10,3
67321,romantic,1,8,19,8
67322,sad,2,10,7,7
67323,romantic,0,2,13,1
67324,happy,sad,romantic,calm,0,0,0,0
67325,romantic,0,0,5,0
67326,romantic,0,0,5,0
67327,romantic,4,8,16,7
67328,romantic,1,0,2,0
67329,happy,romantic,2,1,2,0
67330,happy,sad,romantic,calm,0,0,0,0
67331,romantic,3,3,11,5
67332,romantic,0,5,13,5
67333,romantic,14,7,26,18
67334,sad,romantic,1,4,4,3
67335,happy,4,2,2,1
67336,happy,7,1,2,0
67337,romantic,0,0,5,2
67338,sad,0,3,1,0
67339,happy,sad,romantic,calm,1,1,1,1
67340,romantic,0,0,2,0
67341,sad,romantic,0,3,3,0
67342,romantic,2,9,16,7
67343,happy,13,1,12,0
67344,romantic,3,2,6,1
67345,romantic,1,1,10,1
67346,romantic,0,3,12,3
67347,romantic,0,2,4,1
67348,calm,0,0,0,1
67349,romantic,2,1,3,0
67350,sad,0,2,0,0
67351,happy,romantic,3,0,3,0
67352,romantic,0,2,7,0
67353,sad,0,3,2,0
67354,romantic,1,2,4,2
67355,sad,0,11,7,3
67356,romantic,3,1,8,1
67357,romantic,1,12,19,11
67358,romantic,2,4,5,4
67359,romantic,0,0,4,0
67360,romantic,0,4,11,4
67361,romantic,calm,1,2,4,4
67362,romantic,0,0,2,0
67363,romantic,2,0,5,4
67364,romantic,0,0,1,0
67365,romantic,1,1,7,1
67366,happy,5,4,3,1
67367,calm,1,0,1,3
67368,happy,3,0,0,0
67369,romantic,0,1,8,1
67370,sad,1,2,0,0
67371,happy,sad,romantic,calm,0,0,0,0
67372,happy,romantic,9,7,9,8
67373,happy,sad,romantic,calm,0,0,0,0
67374,sad,0,19,18,18
67375,happy,4,3,2,0
67376,romantic,2,4,7,2
67377,happy,3,2,2,0
67378,romantic,1,0,2,0
67379,romantic,1,12,20,13
67380,romantic,2,0,3,0
67381,sad,romantic,4,7,7,3
67382,romantic,0,1,4,1
67383,romantic,1,1,8,0
67384,romantic,0,0,9,0
67385,romantic,3,3,11,4
67386,romantic,2,11,19,10
67387,romantic,0,0,1,0
67388,happy,9,8,7,2
67389,sad,romantic,calm,0,1,1,1
67390,romantic,1,1,7,1
67391,romantic,1,4,6,4
67392,sad,7,9,2,7
67393,romantic,0,0,5,0
67394,romantic,1,7,23,5
67395,romantic,9,3,12,7
67396,romantic,2,2,6,2
67397,romantic,0,1,8,0
67398,romantic,4,7,11,3
67399,romantic,0,1,5,0
67400,romantic,4,4,6,3
67401,romantic,2,5,7,4
67402,romantic,1,6,10,4
67403,romantic,4,10,18,10
67404,romantic,2,6,7,4
67405,happy,20,2,1,0
67406,romantic,1,2,15,1
67407,romantic,1,0,9,0
67408,romantic,0,0,2,0
67409,sad,0,2,0,0
67410,romantic,2,7,8,7
67411,romantic,3,5,10,4
67412,romantic,1,1,3,1
67413,romantic,0,0,3,0
67414,happy,romantic,5,2,5,1
67415,romantic,0,0,5,1
67416,happy,sad,romantic,calm,0,0,0,0
67417,sad,romantic,calm,0,2,2,2
67418,romantic,2,5,10,5
67419,calm,1,0,1,2
67420,romantic,3,1,16,0
67421,romantic,2,1,5,1
67422,romantic,2,1,10,2
67423,happy,sad,romantic,2,2,2,1
67424,romantic,1,2,5,1
67425,romantic,0,1,8,3
67426,romantic,3,3,7,1
67427,happy,sad,3,3,2,2
67428,romantic,0,0,1,0
67429,romantic,2,1,5,2
67430,happy,sad,calm,1,1,0,1
67431,romantic,0,1,2,1
67432,happy,romantic,3,0,3,0
67433,romantic,0,2,4,1
67434,sad,romantic,1,9,9,2
67435,happy,sad,romantic,4,4,4,3
67436,calm,0,0,0,2
67437,romantic,4,1,17,5
67438,romantic,2,2,5,1
67439,romantic,0,2,7,3
67440,romantic,1,1,2,0
67441,romantic,1,6,8,4
67442,sad,2,9,4,3
67443,romantic,0,0,9,4
67444,happy,romantic,2,1,2,0
67445,sad,2,8,3,0
67446,romantic,2,0,3,0
67447,romantic,4,0,14,0
67448,romantic,7,2,11,1
67449,romantic,16,2,17,8
67450,happy,3,2,1,0
67451,romantic,2,1,3,0
67452,romantic,2,1,6,1
67453,romantic,0,0,6,0
67454,romantic,4,6,8,1
67455,happy,romantic,7,1,7,1
67456,romantic,5,0,18,0
67457,romantic,9,1,23,0
67458,romantic,4,1,9,0
67459,romantic,3,19,21,18
67460,happy,sad,romantic,calm,0,0,0,0
67461,romantic,13,8,35,8
67462,romantic,8,2,18,1
67463,sad,3,9,3,2
67464,romantic,3,0,11,0
67465,romantic,8,6,15,8
67466,romantic,1,1,7,0
67467,romantic,0,0,13,0
67468,sad,2,12,10,3
67469,romantic,calm,0,0,1,1
67470,romantic,3,3,6,1
67471,romantic,1,0,3,0
67472,romantic,1,2,8,2
67473,sad,6,9,2,0
67474,romantic,7,2,8,7
67475,romantic,6,0,10,0
67476,romantic,2,1,4,0
67477,romantic,6,1,8,3
67478,romantic,3,6,12,6
67479,romantic,0,5,11,2
67480,romantic,5,4,7,1
67481,romantic,0,5,16,5
67482,romantic,2,0,10,0
67483,happy,romantic,2,0,2,1
67484,sad,romantic,1,3,3,2
67485,romantic,0,2,18,0
67486,romantic,1,4,14,4
67487,sad,0,9,3,1
67488,romantic,6,6,7,4
67489,romantic,4,0,8,1
67490,romantic,1,0,15,0
67491,happy,sad,romantic,calm,0,0,0,0
67492,sad,0,1,0,0
67493,happy,2,0,0,0
67494,sad,0,1,0,0
67495,happy,sad,romantic,calm,0,0,0,0
67496,happy,sad,romantic,calm,0,0,0,0
67497,happy,sad,1,1,0,0
67498,happy,sad,romantic,calm,0,0,0,0
67499,sad,romantic,0,1,1,0
67500,happy,sad,romantic,calm,0,0,0,0
67501,happy,sad,romantic,2,2,2,0
67502,happy,3,2,0,1
67503,happy,3,1,2,0
67504,sad,0,8,2,4
67505,sad,romantic,0,2,2,0
67506,happy,sad,romantic,calm,0,0,0,0
67507,romantic,0,1,4,2
67508,happy,romantic,3,0,3,0
67509,sad,0,5,1,0
67510,sad,0,8,2,0
67511,happy,sad,1,1,0,0
67512,romantic,1,2,3,2
67513,romantic,5,2,6,0
67514,sad,1,6,2,0
67515,sad,0,8,7,3
67516,sad,romantic,0,1,1,0
67517,happy,sad,1,1,0,0
67518,sad,2,7,5,2
67519,romantic,0,0,8,0
67520,romantic,1,0,4,0
67521,romantic,4,2,12,1
67522,romantic,2,0,4,0
67523,romantic,1,2,19,1
67524,romantic,11,3,14,3
67525,romantic,1,1,4,0
67526,happy,romantic,2,0,2,0
67527,romantic,1,4,9,3
67528,calm,0,0,1,4
67529,calm,10,15,14,16
67530,calm,0,0,0,1
67531,happy,romantic,1,0,1,0
67532,sad,3,6,2,0
67533,romantic,1,3,7,3
67534,romantic,1,0,19,0
67535,sad,0,7,3,1
67536,romantic,2,0,5,0
67537,happy,romantic,9,6,9,5
67538,happy,1,0,0,0
67539,happy,4,1,0,0
67540,happy,calm,1,0,0,1
67541,romantic,2,2,4,2
67542,happy,sad,romantic,calm,0,0,0,0
67543,calm,2,2,1,3
67544,romantic,0,0,1,0
67545,calm,0,0,0,2
67546,happy,1,0,0,0
67547,happy,romantic,2,0,2,1
67548,romantic,1,1,3,1
67549,happy,6,4,3,1
67550,happy,5,2,3,2
67551,romantic,2,2,11,1
67552,romantic,3,2,6,2
67553,sad,romantic,6,7,7,1
67554,romantic,2,6,8,4
67555,romantic,8,9,17,4
67556,sad,0,11,7,5
67557,sad,3,6,2,0
67558,romantic,4,1,10,0
67559,romantic,1,0,7,0
67560,happy,8,2,5,0
67561,happy,romantic,14,3,14,0
67562,happy,sad,romantic,calm,0,0,0,0
67563,sad,5,12,8,0
67564,romantic,2,1,4,1
67565,romantic,0,1,6,0
67566,romantic,2,2,13,0
67567,sad,0,8,2,1
67568,romantic,10,13,17,7
67569,romantic,1,2,4,1
67570,sad,104,108,52,105
67571,sad,93,119,60,95
67572,happy,87,85,31,86
67573,sad,81,82,55,74
67574,sad,63,87,77,70
67575,calm,78,76,70,89
67576,sad,142,149,71,136
67577,happy,romantic,2,1,2,1
67578,romantic,1,2,4,0
67579,happy,1,0,0,0
67580,happy,romantic,3,2,3,1
67581,happy,9,2,0,0
67582,sad,2,3,1,0
67583,happy,2,0,1,0
67584,romantic,1,3,7,2
67585,romantic,0,1,6,1
67586,romantic,0,0,1,0
67587,romantic,2,5,12,5
67588,romantic,0,5,7,4
67589,romantic,4,0,9,0
67590,romantic,3,0,5,0
67591,romantic,0,0,3,0
67592,happy,sad,1,1,0,0
67593,romantic,6,8,14,6
67594,romantic,calm,2,2,4,4
67595,romantic,0,1,4,0
67596,romantic,0,6,15,2
67597,romantic,2,8,11,4
67598,happy,sad,romantic,4,4,4,2
67599,romantic,2,1,9,1
67600,romantic,8,4,9,2
67601,romantic,1,1,7,3
67602,sad,3,8,6,0
67603,calm,0,1,4,7
67604,happy,romantic,2,0,2,0
67605,romantic,0,1,3,1
